0.02405265,0.1673501,-0.2528538,-0.4366893,0.7353103,-0.1671107,-0.490607,
0.02405265,0.1673501,-0.2528538,-0.4366893,0.7353103,-0.1671107,-0.490607,
0.02405539,0.1673411,-0.2528342,-0.4366606,0.735307,-0.167099,-0.4906414,
0.02405472,0.1673442,-0.2528403,-0.4366672,0.7353011,-0.1671147,-0.4906392,
0.02405472,0.1673442,-0.2528403,-0.4366672,0.7353011,-0.1671147,-0.4906392,
0.02405202,0.1673272,-0.252824,-0.4366809,0.7353097,-0.1671208,-0.4906121,
0.02405202,0.1673272,-0.252824,-0.4366809,0.7353097,-0.1671208,-0.4906121,
0.0240534,0.1673335,-0.2528321,-0.4366784,0.7353032,-0.1671503,-0.490614,
0.02405384,0.167339,-0.2528332,-0.4366606,0.7353128,-0.1671011,-0.4906322,
0.02405384,0.167339,-0.2528332,-0.4366606,0.7353128,-0.1671011,-0.4906322,
0.02404995,0.1673378,-0.2528389,-0.4367094,0.7352923,-0.1671254,-0.4906111,
0.02404995,0.1673378,-0.2528389,-0.4367094,0.7352923,-0.1671254,-0.4906111,
0.02405641,0.1673345,-0.2528283,-0.4366614,0.7353051,-0.1671264,-0.4906344,
0.02405289,0.16734,-0.2528323,-0.4366658,0.7353066,-0.167132,-0.4906262,
0.02405289,0.16734,-0.2528323,-0.4366658,0.7353066,-0.167132,-0.4906262,
0.02405754,0.16733,-0.252823,-0.4366647,0.7352993,-0.1671364,-0.4906366,
0.02405754,0.16733,-0.252823,-0.4366647,0.7352993,-0.1671364,-0.4906366,
0.02405315,0.1673247,-0.2528171,-0.4366822,0.7353023,-0.1671426,-0.4906146,
0.02405315,0.1673247,-0.2528171,-0.4366822,0.7353023,-0.1671426,-0.4906146,
0.02405422,0.1673445,-0.252838,-0.4366731,0.7352973,-0.1671441,-0.4906295,
0.02405771,0.1673321,-0.2528233,-0.4366463,0.735321,-0.1671057,-0.4906309,
0.02405771,0.1673321,-0.2528233,-0.4366463,0.735321,-0.1671057,-0.4906309,
0.02405455,0.167338,-0.2528356,-0.4366742,0.7353168,-0.1671168,-0.4906087,
0.02405455,0.167338,-0.2528356,-0.4366742,0.7353168,-0.1671168,-0.4906087,
0.02405633,0.1673294,-0.2528203,-0.4366648,0.735309,-0.1671142,-0.4906296,
0.02405674,0.1673339,-0.2528228,-0.4366547,0.7353112,-0.167123,-0.4906323,
0.02405674,0.1673339,-0.2528228,-0.4366547,0.7353112,-0.167123,-0.4906323,
0.02405302,0.1673249,-0.2528173,-0.4366862,0.7353191,-0.1671311,-0.4905898,
0.02405302,0.1673249,-0.2528173,-0.4366862,0.7353191,-0.1671311,-0.4905898,
0.02405376,0.1673286,-0.2528231,-0.4367199,0.7353,-0.1671274,-0.4905895,
0.02405424,0.1673386,-0.252827,-0.4366509,0.7353107,-0.1671573,-0.4906248,
0.02405424,0.1673386,-0.252827,-0.4366509,0.7353107,-0.1671573,-0.4906248,
0.02405559,0.1673172,-0.2528168,-0.4366831,0.7353263,-0.167121,-0.490585,
0.02405559,0.1673172,-0.2528168,-0.4366831,0.7353263,-0.167121,-0.490585,
0.02405481,0.167347,-0.2528378,-0.4366932,0.7353008,-0.1670995,-0.4906216,
0.02405608,0.1673186,-0.2528121,-0.4366866,0.735312,-0.1671443,-0.4905953,
0.02405608,0.1673186,-0.2528121,-0.4366866,0.735312,-0.1671443,-0.4905953,
0.02405511,0.167321,-0.252816,-0.4366807,0.7353117,-0.1671345,-0.4906045,
0.02405511,0.167321,-0.252816,-0.4366807,0.7353117,-0.1671345,-0.4906045,
0.02405419,0.1673266,-0.2528202,-0.4366673,0.735316,-0.1671318,-0.4906109,
0.02406002,0.1673216,-0.2528042,-0.4366346,0.7353145,-0.1671415,-0.4906388,
0.02406002,0.1673216,-0.2528042,-0.4366346,0.7353145,-0.1671415,-0.4906388,
0.02405701,0.1673304,-0.2528221,-0.4366745,0.7353147,-0.167103,-0.4906163,
0.02405701,0.1673304,-0.2528221,-0.4366745,0.7353147,-0.167103,-0.4906163,
0.02405508,0.1673284,-0.2528219,-0.4367122,0.7352964,-0.1671435,-0.4905964,
0.02405564,0.1673259,-0.2528159,-0.4366894,0.7353165,-0.1671073,-0.4905988,
0.02405564,0.1673259,-0.2528159,-0.4366894,0.7353165,-0.1671073,-0.4905988,
0.02405571,0.1673247,-0.2528222,-0.4367217,0.7352955,-0.1671265,-0.490595,
0.02405571,0.1673247,-0.2528222,-0.4367217,0.7352955,-0.1671265,-0.490595,
0.02405831,0.1673283,-0.2528164,-0.4366511,0.7353175,-0.1671153,-0.4906286,
0.02405831,0.1673283,-0.2528164,-0.4366511,0.7353175,-0.1671153,-0.4906286,
0.02405749,0.1673321,-0.2528191,-0.4366843,0.7352899,-0.1671528,-0.4906278,
0.02405895,0.1673355,-0.2528252,-0.4366462,0.7353107,-0.1671135,-0.4906439,
0.02405895,0.1673355,-0.2528252,-0.4366462,0.7353107,-0.1671135,-0.4906439,
0.02406033,0.1673346,-0.2528261,-0.4366462,0.7353261,-0.1670885,-0.4906294,
0.02406033,0.1673346,-0.2528261,-0.4366462,0.7353261,-0.1670885,-0.4906294,
0.02405442,0.1673269,-0.2528232,-0.4367086,0.7353089,-0.1670921,-0.4905982,
0.02406003,0.1673288,-0.2528196,-0.4366759,0.7352906,-0.1671287,-0.4906423,
0.02406003,0.1673288,-0.2528196,-0.4366759,0.7352906,-0.1671287,-0.4906423,
0.02405651,0.1673461,-0.2528377,-0.4366722,0.7353007,-0.1671222,-0.4906327,
0.02405651,0.1673461,-0.2528377,-0.4366722,0.7353007,-0.1671222,-0.4906327,
0.0240584,0.1673366,-0.2528247,-0.4366626,0.7353064,-0.1671162,-0.4906348,
0.02405846,0.1673334,-0.2528251,-0.436648,0.7353151,-0.1671297,-0.49063,
0.02405846,0.1673334,-0.2528251,-0.436648,0.7353151,-0.1671297,-0.49063,
0.02405986,0.1673342,-0.2528242,-0.4366585,0.7353081,-0.1671265,-0.4906324,
0.02405986,0.1673342,-0.2528242,-0.4366585,0.7353081,-0.1671265,-0.4906324,
0.02405731,0.1673324,-0.2528208,-0.4366508,0.7353182,-0.1671074,-0.4906307,
0.0240584,0.1673385,-0.2528277,-0.4366257,0.7353169,-0.1671409,-0.4906433,
