0.02428186,0.1673192,-0.2527965,-0.4363133,0.7356917,-0.1663753,-0.4906197,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,0.02428186,0.1673192,-0.2527965,-0.4363133,0.7356917,-0.1663753,-0.4906197,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,
0.02428609,0.1673161,-0.2527967,-0.4362798,0.7357072,-0.1663421,-0.4906376,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,0.02428609,0.1673161,-0.2527967,-0.4362798,0.7357072,-0.1663421,-0.4906376,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,
0.02428609,0.1673161,-0.2527967,-0.4362798,0.7357072,-0.1663421,-0.4906376,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,0.02428609,0.1673161,-0.2527967,-0.4362798,0.7357072,-0.1663421,-0.4906376,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,
0.02428021,0.1673269,-0.2528081,-0.4363114,0.735689,-0.1663716,-0.4906267,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,0.02428021,0.1673269,-0.2528081,-0.4363114,0.735689,-0.1663716,-0.4906267,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,
0.02428021,0.1673269,-0.2528081,-0.4363114,0.735689,-0.1663716,-0.4906267,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,0.02428021,0.1673269,-0.2528081,-0.4363114,0.735689,-0.1663716,-0.4906267,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,
0.02427938,0.1673332,-0.2528151,-0.4363486,0.7356873,-0.1663655,-0.4905982,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,0.02427938,0.1673332,-0.2528151,-0.4363486,0.7356873,-0.1663655,-0.4905982,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,
0.02428339,0.1673316,-0.252812,-0.436318,0.7356871,-0.1663774,-0.4906218,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,0.02428339,0.1673316,-0.252812,-0.436318,0.7356871,-0.1663774,-0.4906218,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,
0.02428339,0.1673316,-0.252812,-0.436318,0.7356871,-0.1663774,-0.4906218,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,0.02428339,0.1673316,-0.252812,-0.436318,0.7356871,-0.1663774,-0.4906218,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,
0.02428574,0.1673184,-0.2527975,-0.4363317,0.7356876,-0.1663685,-0.4906118,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,0.02428574,0.1673184,-0.2527975,-0.4363317,0.7356876,-0.1663685,-0.4906118,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,
0.02428574,0.1673184,-0.2527975,-0.4363317,0.7356876,-0.1663685,-0.4906118,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,0.02428574,0.1673184,-0.2527975,-0.4363317,0.7356876,-0.1663685,-0.4906118,1.695181,0.05025744,-6.4863,0,0,0,1,1.695181,0.05025744,-6.4863,0,0,0,1,
